Customer ID,Name,Street,City,State,PostalCode,Country,Phone,TollFree,Website
1269,Vig's Health Food Store,922 16th Ave,Lewiston,ID,NULL,US,208-746-7044,,
1270,Red Clover Market,5500 Old Cheney Road Suite 14,Lincoln,NH,NULL,US,402-421-2460,,
1272,Green Fields Market,144 Main St.,Greenfield,MA,NULL,US,,,
1274,Natural Health Shop,400 N. Coit Rd Suite 1902,Richarson,TX,NULL,US,972-664-1990,,www.naturalhealthtx.com
1275,Milk N' Honey,10948 W Capitol Dr.,Wauwatosa,WI,NULL,US,414-535-0203,,
1276,Progressive Health,6538 E. 31st Street,Tulsa,OK,NULL,US,918-836-8742,,
1277,Terry Naturally,2625 Development Drive,Greenbay,WI,NULL,US,920-965-1002,,
1278,"Mountain Valley Health Foods, Inc.",111 Highlands RD,Franklin,NC,NULL,US,828-524-8144,,
1280,The Living Temple,7561 Center Avenue #8,Huntington Beach,CA,NULL,US,,,
1281,Wildly Natural Foods,2501 E 20th ST,Farmington,NM,NULL,US,505-326-6243,,
1282,Beach Organics,6622 Caratoke Hwy.,Grandy,NC,NULL,US,252-457-0200,,www.beachorganics.com
1283,Mimi Toomey,914 Lila Ave,Milford,OH,NULL,US,513-831-4771,,
1284,Karen's Ideal Nutrition,642 So. Alaska St #101,Palmer,AK,NULL,US,907-745-8487,,
1285,Honey Bee Natural Foods,909 N Fisk Ave,Brownwood,TX,NULL,US,325-646-7017,,
1286,For Goodness Sake,1306 E. Common Street,New Braunfels,TX,NULL,US,830-606-1900,,www.fgsnb.com
1287,Back To The Best Country Store,W. 1969 Cty N.,Rubicon,WI,NULL,US,920-625-2185,,
1288,The Natural Way,515 N. Ave.,Verona,PA,NULL,US,412-828-9542,,
1289,The Health Food Store,1715 McCullough Blvd Suite B,Tupelo,MS,NULL,US,662-691-8522,,
1290,The Health Food Store,1715 McCullough Blvd Suite B,Tupelo,MS,NULL,US,662-691-8522,,
1291,Whole Family Nutrition and Market,1798 North Gloster st,Tupelo,MS,NULL,US,662-691-8522,,http://wholefamilynutritionandmarket.com/
1292,House of Nutrition,50 Main Street,Luzerne,PA,NULL,US,570-714-0436,,
1293,Your Vitamin Lady Herb Shop,392 Auburn Ave,Atlanta,GA,NULL,US,404-524-8558,,
1294,Health Shoppe ,8025 Kingston Pike,Knoxville,TN,NULL,US,865-693-4909,,
1296,Highland Health Foods,101 Vista Way,Kennewick,WA,NULL,US,,,
1297,Cecilia Avitabile,277 N. Babcock St.,Melbourne,FL,NULL,US,,,
1298,One Stop Health Shop,140 Woodell Street,Clinton,AR,NULL,US,501-745-4144,,
1299,Simply Natural Health Foods,5625 Dixie Hwy,Waterford,MI,NULL,US,,,
1301,"Nature's Nuggets Natural Foods, INC",1029 West Gaines ST,Lawrenceburg,TN,NULL,US,931-762-2895,,
1302,At Nature's Door,5830 U.S. Hwy 6,Portage,IN,NULL,US,219-762-7025,,
1303,American Health Foods,5142 W. 95th St.,Oak Lawn,IL,NULL,US,708-423-5099,,www.americanhealthfoodsil.com
1304,Health Foods By Claudia,3904 Secor Road,Toledo,OH,NULL,US,419-474-2400,,
1305,Harvest Moon,2113 A East 151st,Olathe,KS,NULL,US,913-782-7562,,www.harvestmoonhealthfoods.com
1309,Dr. Dennis Sommers,PO Box 2,Chimney Rock,NC,NULL,US,321-720-9462,,
1310,Nature's Storehouse,9131 Little Rd,New Port Richey,FL,NULL,US,727-862-6878,,
1311,The Corn Crib,1645 West Main St Suite 2,Lebanon,TN,NULL,US,615-444-1143,,www.corncribhealth.com
1312,Nutra Foods Huber Heights,6463 Chambersburg Rd,Dayton,OH,NULL,US,937-233-9726,,
1313,Health Hut,6834 West Charleston Blvd,Las Vegas,NV,NULL,US,702-878-0116,,
1315,House of Health,314 W. MacArthur,Skhawnee,OK,NULL,US,405-777-6072,,
1316,St. Peter Food Coop,228 Mulberry St.,St. Peter,MN,NULL,US,507-934-4880,,http://www.stpeterfood.coop/
1317,Good Energy Natural Foods,654 E. Main,Owosso,MI,NULL,US,(989) 723-1363,,www.goodenergynaturalfoods.com
1318,Vital Health Foods,196-14 Linden Blvd.,Queens,NY,NULL,US, 718-525-0992,,
1319,Wildflower Natural Foods,11398 Maple Ridge Road,Medina,NY,NULL,US,,,
1320,"Wildflower Natural Foods, Inc.",11398 Maple Ridge Road,Medina,NY,NULL,US,585-798-0555,,www.wildflowernaturalfoods.com
1321,Healthfully Yours,3956 Lebanon Rd,Hermitage,TN,NULL,US,615-883-3113,,
1322,Total Health Nutrition Center,N82W15485,Menomonee Falls,WI,NULL,US,262-251-8543,,www.totalhealthinc.com
1323,Nutrition Shoppe,983 Alamo Drive,Vacaville,CA,NULL,US,,,
1324,Healthway Nutrition Center,398 Highway 51 Suite 150,Ridgeland,MS,NULL,US,601-856-8394,,
1325,Richland Health Foods,1769 George Washington Way,Richland,WA,NULL,US,509-943-0001,,
1329,"Vitamins and Things, INC",3723 Carbonton Rd,Sanford,NC,NULL,US,919-777-0288,,
1330,Nature's Market and Fitness,3074 Curry Ford RD,Orlando,FL,NULL,US,407-207-0067,,
1331,Healthy By Nature,1514 E. Bristol St.,Elkhart,IN,NULL,US,,,
1332,"Omega Health Foods, INc",2427 N. Council Rd.,Bethany,OK,NULL,US,,,
1333,Blue Sky Nutrition,8 Grand View Plaza,Florissant,MO,NULL,US,314-837-7290,,
1334,Clever Training,"1519 Gulf Blvd, Suite !",Indian Rocks Beach,FL,NULL,US,(727) 213-0008 ,,www.clevertraining.com
1336,Natural Pharm Clinic,,Seoul,,NULL,KR,070-7553-4114,,www.chagaus.com
1337,Natures Pantry Att: Donna,1545 Route 52,Fishkill,NY,NULL,US,,,www.naturespantryhv.com
1338,Herbal Health Stop,444 East Main Street,Crowley,TX,NULL,US,817-297-4385,,www.hhstop.com
1339,Maya Baylac,239 Haili St,Hilo,HI,NULL,US,808-933-4400,,
1340,Mama Jean's Natural Market,110 East Republic Rd Suite 112,Springfield,MO,NULL,US,417-881-5326,,wwmamajeansmarket.com
1342,Lifestream Natural Food Store,101 Hotsprings RD #1A,Carson City,NV,NULL,US,775-885-8886,,
1343,"The Supplement Station,INC",1139 E. Pidgeon Rd,Salem,OH,NULL,US,330-337-3835,,
1344,Ontario Health Food Store,106 West G Str.,Ontario,CA,NULL,US,909-983-0334,,
1345,The Nature's Garden,679 N. Orlando Ave,Maitland,FL,NULL,US,407-599-0406,,
1346,The Health Foods Shop,508 1st Ave. North,Great Falls,MT,NULL,US,406-452-0361,,
1347,Sunshine Herbs Health Store,1205 North Saginaw Blvd Suite H,Saginaw,TX,NULL,US,,,
1348,Dr. N's Organic Vitamins,1835 B Hooper Ave,Toms River,NJ,NULL,US,732-255-1400,,
1349,Horn O Plenty,429 Colorado Ave.,Grand Junction,CO,NULL,US,970-242-3341,,
1350,The Old Country Store,455 Broadway ST,Hot Springs,AR,NULL,US,501-624-1172,,
1351,Natural Nutrition Center,712 E. Admiral Doyle Dr,New Iberia,LA,NULL,US,,,
1354,Whitestone Vitamins & Health Center,1019 SE Cass Ave.,Roseburg,OR,NULL,US,541-673-8482,,
1355,Family Farm Health,27920 Tomball Parkway Suite 240,Tomball,TX,NULL,US,281-351-4372,,
1356,Loveys Natural Foods and Cafe,1319 Military Cutt Off Rd. SuiteH,Wilmington,NC,NULL,US,910-509-0331,,
1357,Loveys Natural Foods and Cafe,1319 Military Cutt Off Rd. SuiteH,Wilmington,NC,NULL,US,910-509-0331,,
1358,The Natural Spot,1440 Queen Anne Road,Teaneck,NJ,NULL,US,845-533-8086 x107,,
1359,Raw Food and Vitamins,8160 Cadillac HWY,Benzonia,MI,NULL,US,,,www.rawfoodandvitamins.com/
1360,Health Food Center of Youngstown LLC,6015 Market Street,Youngstown,OH,NULL,US,330-965-1515,,
1362,HealthWay Nutrition Center,845 Medford Center,Medford,OR,NULL,US,541-772-8659,,
1363,BWell4Ever,3366 Hillside Ave #3,New Hyde Park,NY,NULL,US,516-312-8833,,
1364,Pearly's Natural Foods and Mercantile,2818 Governers Drive Suite B,Huntsville,AL,NULL,US,256-534-6233,,
1365,Rhonda's Natures Way,8059 Callaghan Rd,San Antonio,TX,NULL,US,210-344-1482,,
1366,To Your Health,1405 East Main Street,Eaton,OH,NULL,US,937-456-4208,,
1368,Nature's Corner,423 Jefferson St.,Burlington,IA,NULL,US,319-754-8653,,
1369,"Health Haven of Hainesport,INC",1381 Rt. 38 West,Hainesport,NJ,NULL,US,609-267-7744,,
1370,Johanna's Health Store,555 Shrewsbury Ave,Shrewsbury,NJ,NULL,US,732-219-0101,,
1371,Total Health & Happiness Products,6000 Live Oak Parkway,Norcross,GA,NULL,US,,,
1376,"Sanders Laboratories, INC.",35504 US Hwy 177,Asher,OK,NULL,US,405-598-2131,,www.sanderslabs.com
1380,Adaptivity,128 10th Str. Suite B,Brooklyn,NY,NULL,US,347-394-7073,,
1381,Richardson Health Foods,5804 S. Hulen Street,Fort Worth,TX,NULL,US,,,
1382,Richardson Health Foods,5804 S. Hulen Street,Fort Worth,TX,NULL,US,817-294-1180,,www.richardsonshealthfoods.com
1383,Atkinson's Valley Market,757 N. Main Street,Bellvue,ID,NULL,US,,,
1384,Vitamin Solutions,1201 S. 10th Street Suite C,McAllen,TX,NULL,US,956 683 8292,,
1385,Rancho Health Food,9602 Baseline Rd.,Rancho Cucumonga,CA,NULL,US,909 989 7000,,
1386,Feelin Great,718 Mall Blvd.,Brunswick,GA,NULL,US,912-265-1552,,
1387,South Coast Medical,6 Hughes Suite 100,Irvine,CA,NULL,US,,,
1388,Margie's Herb Shop,5112 N. Main,Joplin,MO,NULL,US,417-781-6597,,
1390,All Natural Group,21003 Commerce Pointe Drive,Walnut,CA,NULL,US,909-598-0208,,www.ihealthtree.com
1391,XT Nutrition,3797 Osage Beach Prkway F6,Osage Beach,MO,NULL,US,573-434-3132,,
1392,Solanco Market,1844 Lancaster Pike,Peach Bottom,PA,NULL,US,717-548-0925,,
1393,Better Thymes Natural Foods,417 South Street Royal Plaza Shopping Center,Front Royal,VA,NULL,US,540-636-9209,,
1394,Better Thymes Natural Foods,417 South Street Royal Plaza Shopping Center,Front Royal,VA,NULL,US,540-636-9209,,
1395,Better Thymes Natural Foods,417 South Street Royal Plaza Shopping Center,Front Royal,VA,NULL,US,540-636-9209,,
1396,Coyle Chelation Clinic,17555 Ave B  1/2,Somerton,AZ,NULL,US,011 52 653 534 2138,,
1397,Mill Creek Natural Foods,4315 Main Street,Union Gap,WA,NULL,US,509-452-5386,,
1398,NC Health Net,4245 Moonlight Lane,Oceanside,CA,NULL,US,760-722-5555,,
1400,Green Fields,2920 Falls Avenue,Waterloo,IA,NULL,US,319-235-9990,,
1401,Warsaw Health Foods,1228 E Center St.,Warsaw,IN,NULL,US,574-269-2413,,
1402,Nature's Storehouse ,9131 Little Rd. ,New Port Richey,FL,NULL,US,727-862-6878,,
1403,Heaven's Peak Organics,355 HWY 93 N,Eureka,MT,NULL,US,406-297-3504,,
1404,Natural Health Trading,Unit 29 Highland Park centre  503 Pakuranga Road,Auckland,,NULL,NZ,6499408915,,
1405,Prohealth Nutrition INC,2107 Jonesboro Rd,McDonough,GA,NULL,US,770-914-7955,,
1406,Nutrition Pit Supplement Store LLC,206 Lakeview Center,Parkersburg,WV,NULL,US,304-615-4437,,www.nutrition-pit.com
1407,Sleepy Hollow Health Food Store,12761 South Hwy 59,Gentry,AR,NULL,US,479-736-2320,,
1409,Nature's Food Center,360 Lakeport Blvd,Lakeport,CA,NULL,US,707-483-9084,,
1410,Settlers Country Market,"530 W Valley Rd, Suite J",Moses Lake,WA,NULL,US,509-766-9981,,
1411,Settler's Country Market,741 Basin St NW,Ephrata,WA,NULL,US,(509) 754-4840,,http://www.settlerscountrymarket.com
1414,Alive Naturally,1125 S. Telegraph,Monroe,MI,NULL,US,734-242-5030,,
1415,"Holistic Options, Inc.",635 Primera Blvde. Suite101,Lake Mary,FL,NULL,US,407-333-1059,,
1417,"Health Partners, Inc",3085 N Cole Rd Ste 111,Boise,ID,NULL,US,208-322-5463,,
1418,Lassens Natural Foods and Vitamins --EP,1631 W. Sunset Blvd,Los Angeles,CA,NULL,US,213-542-6535,,
1419,DC Natural Foods,159 Soth Corner Ave,Idaho Falls,ID,NULL,US,208-522-6964,,N/A
1420,Billies Healthfood Center,313 S. Osage,Bartlesville,OK,NULL,US,918-336-8609,,N/A
1421,Sharon Holmes,8770 Grandbury Pl.,Cordova,TN,NULL,US,918-336-8609,,
1422,Kountry Korner Market,12730 N. Hwy 259,Stephensport,KY,NULL,US,270-547-2021,,N/A
1423,Monks Herb Center,4714 North Milwaukee Ave,Chicago,IL,NULL,US,773-205-0639,,
1424,Natures Warehouse,55 Main Street,Philadelphia,NY,NULL,US,315-663-2853,,
1425,Natures Pavilion,564 State HWY 23 North,Pompton Plains,NJ,NULL,US,973-831-5804,,
1426,Corners of the Mouth Natural Foods,45015 Ukiah ST.,Mendocino,CA,NULL,US,707-937-5345,,N/A
1427,Columbia Health Foods,106 West 7th St.,Columbia,TN,NULL,US,931-388-1148,,
1428,Net Rush,16904 SE 1st Street Suite 104,Vancouver,WA,NULL,US,800-643-1470 X4866,,
1429,Natures Pantry,555 Elm St.,Lebanon,MO,NULL,US,417-533-3608,,www.naturespantryhealth.com
1430,Keith Smith's Herb Shop,"360 N. Midway, Suite 102",Escondido,CA,NULL,US,,,
1432,Maplewood Nutrition,51 Maplewood Mall,Philadelphia,PA,NULL,US,215-848-0857,,n/a
1433,Rockland Kosher,27 Orchard St #105,Monsey,NY,NULL,US,(845) 425-2266,,
1434,Plum Natural,213 Oak Street Extenion,Forest City,NC,NULL,US,828-245-6842,,n/a
1435,"Integrated Family Wellness Center, LLc",8324 Constitution Place,Albuquerque,NM,NULL,US,505-293-1658,,www.integratedfamilywellnesscenter.com
1436,Healthy Results,31 Rita Ave,Monsey,NY,NULL,US,,,
1437,Bexley Natural Market,508 N. Cassady Ave,Bexley,OH,NULL,US,614-252-3951,,www.bexleynaturalmarket.org
1438,Natural Pharm Clinic,"3130 W. Olympic Blvd, Ste. 125",Los Angeles,CA,NULL,US, 213-800-3368,,
1439,Natural Pharm Clinic,,Seoul,,NULL,KR,070-7553-4114,,
1440,Anthony's Health Hut,5329 S.Florida Ave.,Lakeland,FL,NULL,US,863-644-5330,,
1441,Northern Nutrition llc,2180 N 700W,Shipshewana,IN,NULL,US,260-768-4868,,
1442,My natures delight,3015 cypress gardens rd,Winter haven,FL,NULL,US,863-324-1778,,
1443,My natures delight,3015 cypress gardens rd,Winter haven,FL,NULL,US,863-324-1778,,
1444,Herbs 777,"2900 Peters Creek Road, NW",Roanke,VA,NULL,US,540-400-6550,,www.herbs777.com
1445,Gator Nutrition,342 Beverly Court,Spring Hill,FL,NULL,US,,,
1446,Fegers Health & Nutrition,3058 Tamiami Trail,Port Charlotte,FL,NULL,US,941-625-5561,,
1447,Discount Health Foods #1/dba ABC,16501 NE 6th Ave,North Miami Beach,FL,NULL,US,305-945-5086,,
1450,Florida Health Food,7648 Lem Turner Rd,Jacksonville,FL,NULL,US,904 757 5894 ,,
1451,Rutabagas,335 South Croft Avenue,Inverness,FL,NULL,US,(352) 344-0096,,
1452,The Herb Shop of Longwood,979 W SR 434/Rangeline Rd,Longwood,FL,NULL,US,407-339-3388,,
1453,Salem Health Foods INC,1116 Lancaster Dr NE,Salem,OR,NULL,US,(503) 362-0763,,
1455,Natural Life Foods,2638 Pleasant Hill Rd,Pleasant Hill,CA,NULL,US,925-932-1292,,
1456,Sunlife Health Foods,2302 Hwy 2E #10,Kalispell,MT,NULL,US,406-756-9412,,
1457,Discount Nutrition,2644 Mosside Blvd Suite 116,Monroville,PA,NULL,US,412-372-5755,,
1458,Reids Nutrition Center,1951 S McCall Rd,Englewood,FL,NULL,US,941-474-1115,,
1459,The Health Food Cottage,1840 7th St.,Bay City,TX,NULL,US,979-245-3833,,
1460,Down To Earth Natural Foods,104 West Gamier St.,Mt. Vernon,OH,NULL,US,740-392-5151,,
1461,Vita Herbs Center,5856 West Irving Park Road,Chicago,IL,NULL,US,773-282-5409,,
1462,Sundance Natural Foods,748 East 24th Ave,Eugene,OR,NULL,US,541-343-9142,,
1464,Wyoming Natural Health Foods & Supplements,180 South Bent St.,Powell,WY,NULL,US,307-754-9266,,n/a
1465,Alternative Health Food Store,5533 HWY 90,Pace,FL,NULL,US,850-994-3606,,
1466,Sunshine Health Foods,3011 Airline Drive,Bossier City ,LA,NULL,US,(318) 746-9788,,
1467,The Sunflower Shoppe,5817 Curzon Av,Fort Worth,TX,NULL,US,(817) 738-9051,,http://sunflowershoppe.com/
1468,Sunshine Health Foods,3011 Airline Drive,Bossier City,LA,NULL,US,318-219-4080,,http://www.sunshinehf.com
1469,Fresh and Natural Foods,1701 Ward Ave.,Hudson,WI,NULL,US,651-203-3663,,www.freshandnaturalfoods.com
1470,Vitamin and Herb Stores,214 East Hwy. 246 Suite 101,Buelton,CA,NULL,US,805-693-9597,,
1471,Mama Jeans Natural Market,1727 South Campbell Ave,Springfield,MO,NULL,US,417-831-5229,,
1472,Mama Jean's Natural Market,1727 South Campbell Ave,Springfield,MO,NULL,US,,,
1473,Beehive Natural Foods,6490 SW 40th st,Miami,FL,NULL,US,,,
1474,Michaels Wellness Center( In the Mercado Center),7537 W. Thomas RD. C-12,Phoenix,AZ,NULL,US,602-432-5658,,
1476,Happy Carrot,636 Kinderkamack Rd,River Edge,NJ,NULL,US,201-986-0818,,
1477,Noble Health,2035 S. Arlington Heights Rd Suite 117,Arlington Heights,IL,NULL,US,847-302-1965,,
1478,Clovers Natural Market,2012 E. Broadway,Columbia,MO,NULL,US,(573) 449.1650,,cloversnaturalmarket.com
1480,Ellwood Thompsons Local Market,4 N Thompson Street,Richmond,VA,NULL,US,804-359-7525,,
1481,DHS,"5, McNeil Road",Yaba Lagos,,NULL,NE,234 803 307 9802 ,,
1482,Shannons Health Foods,23701-C Sunnymead Blvd,Moreno Valley,CA,NULL,US,951-485-9470,,
1483,Waterside Chiropractic and Medicine,3721 Mariner Dr,Panama City Beach,FL,NULL,US,(850) 866-3565,,
1484,Robertas natural Food,9424 Main St.,Fairfax,VA,NULL,US,703-591-1121,,
1485,Quality Life,2900 Adams St. # B30-16,Riverside,CA,NULL,US,951-351-9909,,
1487,AVODA LLC dba Joys Natural Foods,"117 Navajo Trail Dr., Suite T",Pagosa Springs,CO,NULL,US,970-731-1500,,
1489,Loral Linton,662 S. Hwy 89A,Kanab,UT,NULL,US,435-689-0438,,
1490,ABC Wellness,29628 Strathmore Dr,Farmington Hills,MI,NULL,US,,,
1491,Lassens #1,2207 Pickwick Drive,Camarillo,CA,NULL,US,805-482-3287,,
1492,Veggie World,Upper Redcliffe St.,Saint Johns,,NULL,AG,268-562-4437,,
1493,Food For A Healthier Life,823 Main Street,Woodward,OK,NULL,US,580-256-8551,,www.godsdiet.com
1494,Homeopathic Consulting,565 Cloud cap Ave,Pagosa Springs,CO,NULL,US,970-731-1444,,
1495,Healthquest Chiropractic,504 East Erie St.,Missouri Valley,IA,NULL,US,712-642-5023,,
1496,Natural Food Products,707 State Street,Grand Island,NE,NULL,US,,,
1498,Rainbow Acres Natural Foods,13208 W. WASHINGTON BLVD.,Los Angeles,CA,NULL,US,3103068330,,
1499,Wyspa Zdrowia ,39 Passaic Street,Garfield,NJ,NULL,US,973-219-7940,,
1500,Forever Young,2391 Grand Concourse,Bronx,NY,NULL,US,718-367-8161,,Foreveryounghealthfood.com
1501,Family Natural Foods,910 W. Grand Avenue,Wisconsin Rapids,WI,NULL,US,715-423-3120,,www.familynaturalfoods.com
1504,Hometown Health Foods,235 W. Wheatland Ave.,Remus,MI,NULL,US,(989) 967-8030,,
1505,Hometown Health Foods,235 W. Wheatland Ave.,Remus,MI,NULL,US,(989) 967-8030,,
1506,Natural Choices,1340 N. Cedar Rd,New Lenox,IL,NULL,US,,,
1507,Harvest Moon Health Store,1241 N. Main St.,Layton,UT,NULL,US,801-719-6028,,
1508,Ricks Body n Soul,320 Illinois Ave,Morris,IL,NULL,US,815-941-2611,,
1509,Alive & Well,2150 N 1st Street,Hermiston,OR,NULL,US,(503) 706-6168,,
1510,"Natural Kitchen, INC",4145 W. Lake Houston Pk,Kingwood,TX,NULL,US,281-361-8816,,
1511,Forever Young,2391 Grand Concourse,Bronx,NY,NULL,US,718-367-8161,,
1513,Vitamin City,6247 E. Spring St.,Long Beach,CA,NULL,US,562-429-3151,,
1516,Herbs & More,5740 Old Cheney Rd ste 8,Lincoln,NE,NULL,US,(402) 423-7733,,www.herbsandmorene.com
1517,Yellow Pick Up Retailing Group,20 Portsmouth Ave Unit 101,Stratham,NH,NULL,US,(603) 583-7694,,
1518,Nidia R Carrero,"100 Manetto Hill Road, Suite 307",Plainview,NY,NULL,US,516-299-9313,,nidiarcarreromd.com
1519,Natures Terrace,101 East Main Street Suite C107,Syracuse,IN,NULL,US,574-36-4067,,www.naturesterracwe.wix.com/naturesterrace
1520,Total ProWellness,14221 SW 120 ST ste103,Miami,FL,NULL,US,305-285-3100,,www.totalprowellness.com
1521,The Gardener LLC,2150 Boggs Road Suite 660,Duluth,GA,NULL,US,(770) 490-2324,,www.thehealinggate.com
1522,Blue Herbs,10 W Gateway Road,Bensenville,IL,NULL,US,844-340-4572,,http://www.blueherbs.com
1523,Good Habits Market,1024 6th street,Rosthern,SK,NULL,US,306-232-4303,,
1524,Yaffa's Living Well,1322 East 14th Street,Brooklyn,NY,NULL,US,718-627-3438,,
1525,Nutriblends,865 Bevins St.,Lakeport,CA,NULL,US,(707) 893-7374 ,,
1526,Herbs 4 You,"625 S Minnesota Ave, Suite 100",Sioux Falls,SD,NULL,US,605-254-1437,,www.herbs4you.org
1527,Aunt Debbie's Health Food Store,816 N. Main St.,Pleasantville,NJ,NULL,US,609-645-9355,,
1529,Total Nutrition Source,8316 S. US Hwy 25,Corbin,KY,NULL,US,606-524-4176,,
1530,Carrie Druetzler,155 Pleasant Hill Rd.,Humboldt,TN,NULL,US,720-320-4074,,
1531,Boro Park Health Food Ctr,5201 13th Ave,Brooklyn,NY,NULL,US,718-851-8809,,www.boroparkhealthfoods.com
1532,Bay Natural Vending,"191 Throckmorton Avenue, Apt 9B",Mill Valley,CA,NULL,US,415-717-3925,,www.baynaturalvending.com
1533,Adventist Book & Nutritional Center,209 Walkers Road,George Town,,NULL,KY,1-345-949-2647,,
1534,Dynamic Health,6360 Jackson Rd. Suite M,Ann Arbor,MI,NULL,US,(734) 997-9400,,www.dynamichealthservices.com
1538,Nature's Alternatives,"15508 W Bell Road, Ste. 101-438",Surprise,AZ,NULL,US,(877) 877-0747,,http://www.naturesalternatives.com
1542,Rainbow Foods Attn:,224  4th St.,Juneau,AK,NULL,US,907-586-6476,,
1543,Tree of Life Health Food Store,404 S. Main Street,Seminole,TX,NULL,US,432-955-0045,,
1544,The Herb Shop,4761-4 Bayou Boulevard,Pensacola,FL,NULL,US,850-479-7220,,
1545,Centro de Nutricion,701 N. Main Street,Los Angeles,CA,NULL,US,213-680-0996,,
1546,Sunrise Natural Foods & Crafts Attn: Juli,802 Paul Bunyan Drive S,Bemidji,MN,NULL,US,(218) 751-9005,,
1547,Berry Health Shoppe inc.,4 Birch St,Airmont,NY,NULL,US,845-520-9578,,
1548,Belfast Coop,123 High St,Belfast,ME,NULL,US,207-338-2532,,www.belfastcoop.com
1549,Calvin Ellison,4130 West Wilson Street,Farmville,NC,NULL,US,252-717-5930,,wellnesstrailblazers.com
1550,Veggies Health Center,1202 Brookview Dr,Ardmore,OK,NULL,US,580-226-2424,,
1551,The Health Garden,69 Doncaster Ave.,Thornhill,ON,NULL,CA,,,
1552,The Health Garden,69 Doncaster Ave.,Thornhill,ON,NULL,CA,,,
1553,The Health Garden,69 Doncaster Ave.,Thornhill,ON,NULL,CA,(905) 881-5764,,http://www.vitaminon.com
1556,Diabretic Bread,5158 Hollywood Boulevard,Los Angeles,CA,NULL,US,(323) 240-1854,,
1558,The Community Farm Store,#2-5380 Trans. Canada Hwy,Duncan,BC,NULL,CA,+1 (250) 748-6227,,www.communityfarmstore.ca
1559,Miracle Nutrition and Herbs,6601 west 79 st,Burbank,IL,NULL,US,708-599-4660,,
1560,"Zion Health, Inc",430 E. Grand Ave.,South San Francisco,CA,NULL,US,(650) 877-7330,,www.adamaminerals.com
1561,Witheys Health Foods,1231 South Main Street,Kalispell,MT,NULL,US,,(406) 755-5260,witheyshealthfoods.com
1562,Eureka Natural Foods,1450 Broadway Street,Eureka,CA,NULL,US,707-442-6325,,
1563,Sevananda Natural Foods Market,467 Morland Ave NE,Atlanta,GA,NULL,US,(404) 681-2831,,
1564,Denise Witte,73-1257 Lihau St.,Kailua Kona,HI,NULL,US,954-695-7759,,
1565,NHTLH Institute,Redcliffe and Temple Streets opposite of ECAB,St Johns,,NULL,AG,268-562-8435,,
1566,Natural Health Inc.,614 Main Street,Honesdale,PA,NULL,US,(570) 253-9306,,
1567,Natural Success Group LLC,"2900 Bristol Street, Bldg D Ste 107",Costa Mesa,CA,NULL,US,714-863-5959,,
1568,Natural Success Group LLC,"2900 Bristol Street, Bldg D Ste 107",Costa Mesa,CA,NULL,US,714-863-5959,,
1569,Mother Nature's Health Foods,915 Main St,Canon City,CO,NULL,US,(719) 275-9367,,
1571,Back to Basics Organics,1307 South Heaton #A,Knox,IN,NULL,US,574-772-5996,,www.backtobasicsorganics.com
1572,Health R Us Clinic,Grazettes Main Road,St. Michael,,NULL,BB,246-253-5858,,
1573,Natures Garden of Naples,2089 Tamiami Trail,Naples,FL,NULL,US,239-643-4959,,
1575,New Leaf Country Store dba The Country Store,3618 N. Vermillion,Danville,IN,NULL,US,217-446-7279,,
1576,Dayton Nutra Foods,5294 Salem Avenue,Trotwood,OH,NULL,US,937-854-9100,,
1577,ApricotLife Resources,"PT. 277, Rumah Kedai Taman Masjid, Jalan Klinik","Tanah Merah, Kelantan",,NULL,MY,+6013-5040 388,,
1578,Natural Life Health Foods,613 Michigan Ave,LaPorte,IN,NULL,US,(219) 362-6019,,
1579,"Mother's Market, AVA RUHA Corp.",100 Kalmus Drive,Costa Mesa,CA,NULL,US,(949) 631-4741,,http://www.mothersmarket.com/
1581,Natural Pantry,3801 Old Seward Hwy.,Anchorage,AK,NULL,US,(907) 770-1444,,www.natural-pantry.com
1582,Natural Pantry,3801 Old Seward Hwy.,Anchorage,AK,NULL,US,(907) 770-1444,,www.natural-pantry.com
1583,"Watkins and Watkins Artisans, Inc",136 Grace Springs Lane,Pickens,SC,NULL,US,(864) 650-4008,,
1584,The Nature's Garden,679 N. Orlando Ave,Maitland,FL,NULL,US,(407) 599-0406,,
1585,Bunns Natural Foods,1007 Street Road,Southhampton,PA,NULL,US,(215) 355-1165,,www.bunnsnatural.com
1586,Nuzums Naturals,319 9th Ave. South,Nampa,ID,NULL,US,208-461-1112,,www.nuzumsnaturals.com
1587,Fairhope Health Foods,280 Eastern Shore Shopping Center,Fairhope,AK,NULL,US,(251) 928-0644,,
1588,Daniel Miller Herbs,13494 Buffalo Road,Licking,MO,NULL,US,,,
1589,Herbal Choices,63247 Troller Rd,Charleston,OR,NULL,US,(971) 312-9387,,www.theherbalchoices.com
1590,Health Essentials,"1503 E. Houston Street, Ste. B",Cleveland,TX,NULL,US,281-592-1271,,http://www.healthessentialsclevelandtx.com
1591,Laurel Health Foods Inc.,14206 Cherry Lane Court,Laurel,MD,NULL,US,301-498-7191,,
1592,Harkness Wellness Center,522 E. Main St #596,Rogue River,OR,NULL,US,541-582-3829,,
1593,Natures Remedies,422 Montague Ave,Greenwood,SC,NULL,US,864-388-9295,,www.natrem.net
1594,The Vitamin Source,231 Walnut Street,Spooner,WI,NULL,US,(715) 635-9791,,www.spoonervitaminsource.com
